FUT_EXCH_NAME_LONG,Chicago Board of Trade,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,ICE Futures US Indices,ICE Futures US Indices,Montreal Exchange,Osaka Exchange,Osaka Exchange,Chicago Mercantile Exchange,ASX Trade24,ASX Trade24,Singapore Exchange (was SIMEX),Hong Kong Futures Exchange,Hong Kong Futures Exchange,Hong Kong Futures Exchange,Hong Kong Futures Exchange,Eurex,ICE Futures Europe Financials,Eurex,Euronext Derivatives Paris,Borsa Italiana (IDEM),Meff Renta Variable (Madrid),Borsa Italiana (IDEM),OMX Nordic Exchange Stockholm,Mercado Mexicano de Derivados,Bolsa de Mercadorias e Futuros,Chicago Board of Trade,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Board of Trade,Chicago Board of Trade,Chicago Board of Trade,Chicago Board of Trade,Chicago Board of Trade,Chicago Board of Trade,Montreal Exchange,Montreal Exchange,ICE Futures Europe Financials,Eurex,Eurex,Eurex,Eurex,ICE Futures Europe Financials,ICE Futures Europe Financials,ICE Futures Europe Financials,Eurex,Eurex,ASX Trade24,ASX Trade24,ASX Trade24,ASX Trade24,Tokyo Financial Exchange,Osaka Exchange,Korea Exchange,Korea Exchange,Bolsa de Mercadorias e Futuros,Mercado Mexicano de Derivados,Mercado Mexicano de Derivados,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Mercado Mexicano de Derivados,Bolsa de Mercadorias e Futuros,Bolsa de Mercadorias e Futuros,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,"Commodity Exchange, Inc.","Commodity Exchange, Inc.",New York Mercantile Exchange,New York Mercantile Exchange,"Commodity Exchange, Inc.",ICE Futures Europe Commodities,New York Mercantile Exchange,New York Mercantile Exchange,New York Mercantile Exchange,New York Mercantile Exchange,Dalian Commodity Exchange,Tokyo Commodity Exchange,Bolsa de Mercadorias e Futuros,Chicago Board of Trade,ICE Futures US Softs,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Mercantile Exchange,Chicago Board of Trade,Chicago Mercantile Exchange,ICE Futures US Softs,ICE Futures Canada,Chicago Board of Trade,Shanghai Futures Exchange,Chicago Board of Trade,Chicago Board of Trade,Chicago Board of Trade,ICE Futures US Softs,Chicago Board of Trade
TIME_ZONE_NUM,-5,-5,-5,-5,-4,-4,-4,9,9,-5,10,10,8,8,8,8,8,2,1,2,2,2,2,2,2,-5,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,1,2,2,2,2,1,1,1,2,2,10,10,10,12,9,9,9,9,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,-3,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,1,-4,-4,-4,-4,8,9,-3,-5,-4,-5,-5,-5,-5,-5,-4,-5,-5,8,-5,-5,-5,-4,-5
TODAY_DT,14/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,14/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016
CURRENT_TRADING_DT,14/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,15/07/2016,15/07/2016,14/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,14/07/2016,11/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,15/07/2016,18/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,18/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016
SES_END,22:00:00,22:00:00,22:00:00,22:00:00,23:00:00,23:00:00,21:15:00,07:16:00,07:15:00,22:00:00,07:30:00,07:30:00,06:50:00,09:15:00,09:15:00,09:15:00,09:15:00,21:05:00,21:00:00,21:05:00,21:00:00,16:40:00,19:00:00,16:40:00,16:30:00,21:00:00,21:55:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:05:00,21:10:00,21:00:00,18:00:00,18:00:00,18:00:00,19:00:00,18:06:00,07:30:00,07:30:00,07:30:00,05:30:00,12:15:00,07:05:00,07:15:00,07:15:00,22:00:00,21:00:00,21:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,21:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,23:00:00,22:00:00,22:00:00,22:00:00,22:00:00,09:00:00,07:20:00,19:00:00,19:20:00,19:30:00,19:05:00,19:05:00,22:00:00,19:20:00,22:00:00,19:00:00,19:20:00,19:20:00,08:00:00,19:20:00,19:20:00,19:20:00,18:00:00,19:20:00
SES_START,23:00:00,23:00:00,23:00:00,23:00:00,01:00:00,01:00:00,11:00:00,08:30:00,08:30:00,23:00:00,08:00:00,08:00:00,07:20:00,10:00:00,10:00:00,10:00:00,10:00:00,07:00:00,01:00:00,07:00:00,07:00:00,08:00:00,08:00:00,08:00:00,08:00:00,14:00:00,12:55:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,11:00:00,11:00:00,01:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:30:00,08:00:00,07:30:00,07:00:00,07:00:00,07:58:00,08:00:00,08:02:00,06:01:00,00:30:00,07:30:00,00:00:00,00:00:00,13:00:00,14:00:00,14:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,14:00:00,13:00:00,12:55:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,23:00:00,01:00:00,23:00:00,23:00:00,23:00:00,23:00:00,14:00:00,08:30:00,19:25:00,01:00:00,02:00:00,14:30:00,14:30:00,23:00:00,01:00:00,23:00:00,13:00:00,01:00:00,01:00:00,14:00:00,01:00:00,01:00:00,01:00:00,08:30:00,01:00:00
SETTLE_DT,15/07/2016,11/07/2016,11/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,20/07/2016,14/07/2016,14/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,19/07/2016,19/07/2016,15/07/2016,19/07/2016,19/07/2016,19/07/2016,15/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,13/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,13/07/2016,11/07/2016,11/07/2016,08/07/2016,08/07/2016,08/07/2016,13/07/2016,20/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,13/07/2016,13/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,13/07/2016,11/07/2016,11/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,20/07/2016,15/07/2016,19/07/2016,14/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,19/07/2016,21/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,20/07/2016,18/07/2016,20/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016,18/07/2016
RT_OPEN_INT_DT,08/07/2016,01/07/2016,01/07/2016,08/07/2016,07/07/2016,07/07/2016,14/07/2016,14/07/2016,14/07/2016,11/07/2016,14/07/2016,14/07/2016,07/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,07/07/2016,07/07/2016,07/07/2016,07/07/2016,14/07/2016,07/07/2016,14/07/2016,14/07/2016,14/07/2016,07/07/2016,01/07/2016,01/07/2016,01/07/2016,05/07/2016,30/06/2016,01/07/2016,01/07/2016,30/06/2016,01/07/2016,08/07/2016,08/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,06/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,14/07/2016,08/07/2016,08/07/2016,08/07/2016,30/06/2016,08/07/2016,#N/A N/A,01/07/2016,01/07/2016,01/07/2016,01/07/2016,01/07/2016,05/07/2016,01/07/2016,08/07/2016,#N/A N/A,30/06/2016,08/07/2016,08/07/2016,11/07/2016,08/07/2016,08/07/2016,08/07/2016,11/07/2016,07/07/2016,08/07/2016,08/07/2016,08/07/2016,11/07/2016,07/07/2016,08/07/2016,07/07/2016,11/07/2016,08/07/2016,15/07/2016,08/07/2016,14/07/2016,07/07/2016,07/07/2016,07/07/2016,11/07/2016,07/07/2016,08/07/2016,07/07/2016,07/07/2016,07/07/2016,07/07/2016,18/07/2016,07/07/2016,08/07/2016,08/07/2016,11/07/2016,07/07/2016
FUT_TRADING_HRS,23:00-22:00,23:00-22:00 & 14:30-21:15,23:00-22:00,23:00-22:00,01:00-23:00,01:00-23:00,11:00-21:15,08:30-19:00 & 01:00-07:15,08:30-19:00 & 01:00-07:15,23:00-22:00,08:10-22:00 & 00:50-07:30,08:10-22:00 & 00:50-07:30,07:35-19:00 & 01:45-06:50,10:00-16:45 & 02:15-09:15,10:00-16:45 & 02:15-09:15,10:00-16:45 & 02:15-09:15,10:00-16:45 & 02:15-09:15,06:50-21:00,01:00-21:00,06:50-21:00,07:00-21:00,08:00-16:50,08:00-19:00,08:00-16:50,08:00-16:25,13:30-21:00,13:00-21:55,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,11:00-21:00,11:00-21:00,01:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:30-18:00,08:00-18:00,07:30-18:00,07:00-18:00,07:00-18:00,08:08-22:00 & 23:28-07:30,08:10-22:00 & 23:30-07:30,08:12-22:00 & 23:32-07:30,06:40-20:00 & 21:30-05:30,00:45-03:30 & 04:30-12:00,07:30-19:00 & 00:45-07:02,01:00-07:15,01:00-07:15,13:00-20:00 & 20:50-22:00,13:30-20:00,13:30-20:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,13:30-20:00,13:00-20:00 & 21:15-22:00,13:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,01:00-23:00,23:00-22:00,23:00-22:00,23:00-22:00,23:00-22:00,14:00-16:30 & 02:00-08:00,08:30-20:00 & 01:00-07:15,19:30-22:00 & 13:00-19:00,01:00-19:20,02:00-19:20,14:30-19:05,14:30-19:05,15:00-22:00,01:00-19:20,23:00-22:00,13:00-19:00,01:00-19:20,01:00-19:20,14:00-16:00 & 02:00-08:00,01:00-19:20,01:00-19:20,01:00-19:20,08:30-18:00,01:00-19:20
FUT_FIRST_TRADE_DT,18/09/2015,19/09/2014,19/06/2015,19/06/2015,21/09/2015,21/09/2015,18/09/2015,13/03/2015,13/03/2015,13/09/2013,20/03/2015,20/03/2015,29/04/2016,31/05/2016,31/05/2016,31/05/2016,31/05/2016,18/12/2015,21/09/2015,21/12/2015,18/04/2016,21/09/2015,18/04/2016,21/09/2015,16/05/2016,21/09/2015,23/01/2015,01/08/2013,13/07/2015,18/12/2006,01/07/2015,01/07/2015,22/06/2015,11/01/2016,22/12/2015,22/12/2015,17/12/2013,22/09/2015,14/12/2010,10/12/2015,09/12/2015,09/12/2015,09/12/2015,16/12/2010,30/12/2015,09/12/2013,09/12/2015,09/12/2015,09/12/2011,16/03/2016,16/03/2016,12/12/2013,20/09/2011,15/12/2015,16/03/2016,16/03/2016,17/01/2006,18/10/2006,15/07/2015,12/08/2013,12/08/2013,12/08/2013,12/08/2013,17/02/2015,12/08/2013,12/08/2013,07/01/2009,14/09/2011,30/04/2015,17/03/2015,17/03/2015,17/03/2015,19/08/2014,17/03/2015,17/03/2015,17/03/2015,30/09/2014,29/08/2014,29/06/2015,30/07/2015,31/10/2014,02/06/2014,22/11/2010,03/12/2012,19/02/2008,01/08/2013,17/09/2015,27/06/2016,20/03/2015,16/12/2013,02/01/2014,15/04/2015,02/03/2015,16/07/2015,15/12/2014,30/07/2014,11/09/2013,15/07/2014,15/07/2015,16/09/2015,15/11/2012,17/12/2012,17/12/2012,01/10/2013,15/07/2014
FUT_GEN_MONTH,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,FGHJKMNQUVXZ,HMUZ,HMUZ,HMUZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,HMUZ,HMUZ,HMUZ,FGHJKMNQUVXZ,HMUZ,FGHJKMNQUVXZ,HMUZ,FGHJKMNQUVXZ,HMUZ,GJMQVZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,HMUZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,HMUZ,HMUZ,HMUZ,FGHJKMNQUVXZ,HMUZ,HMUZ,HMUZ,GJMQVZ,HKNUZ,HMUZ,FJNV,HKNUZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,FGHJKMNQUVXZ,HKNUZ,HKNUZ,HKNVZ,GJKMNQVZ,GJMQVZ,FHKNUX,HKNUZ,FGHJKMNQUVXZ,FHKNUX,FHKNX,FHKNUX,FHJKMNQUVX,FHKNQUX,FHKNQUVZ,FHKNQUVZ,HKNV,HKNUZ
FUT_ROLL_DT,16/09/2016,15/09/2016,16/09/2016,16/09/2016,16/09/2016,16/09/2016,15/09/2016,08/09/2016,08/09/2016,08/09/2016,15/09/2016,15/09/2016,28/07/2016,28/07/2016,28/07/2016,28/07/2016,28/07/2016,16/09/2016,16/09/2016,16/09/2016,15/07/2016,16/09/2016,15/07/2016,16/09/2016,19/08/2016,15/09/2016,17/08/2016,29/07/2016,18/07/2016,19/12/2016,30/09/2016,30/09/2016,21/09/2016,21/09/2016,21/09/2016,21/09/2016,19/12/2016,21/09/2016,19/12/2016,08/09/2016,08/09/2016,08/09/2016,08/09/2016,21/12/2016,28/09/2016,19/12/2016,08/09/2016,08/09/2016,08/12/2016,15/09/2016,15/09/2016,28/10/2016,29/03/2016,12/09/2016,20/09/2016,20/09/2016,30/12/2016,19/07/2016,19/07/2016,19/09/2016,19/09/2016,20/09/2016,19/09/2016,19/09/2016,19/09/2016,19/09/2016,18/07/2016,29/08/2016,29/07/2016,19/09/2016,19/09/2016,19/09/2016,19/09/2016,19/09/2016,19/09/2016,19/09/2016,#N/A Field Not Applicable,17/06/2016,28/09/2016,27/10/2016,28/09/2016,11/08/2016,20/07/2016,29/07/2016,27/07/2016,29/07/2016,14/09/2016,20/12/2016,22/09/2016,12/07/2016,07/12/2016,07/07/2016,12/07/2016,15/09/2016,14/12/2016,02/08/2016,12/09/2016,14/11/2016,14/09/2016,16/09/2016,14/11/2016,14/12/2016,14/12/2016,30/09/2016,14/09/2016
FUT_SETTLE_DELAY,#N/A Field Not Applicable,FALSE,FALSE,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,FALSE,2,2,FALSE,FALSE,FALSE,#N/A Field Not Applicable,FALSE,#N/A Field Not Applicable,0,FALSE,2,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,#N/A Field Not Applicable,2,#N/A Field Not Applicable,#N/A Field Not Applicable,0,2,2,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
CHAIN_DATE,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,14/07/2016,11/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,15/07/2016,18/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,18/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016
SETTLEMENT_DATE_RT,15/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,15/07/2016,15/07/2016,15/07/2016,19/07/2016,14/07/2016,14/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,14/07/2016,15/07/2016,14/07/2016,18/07/2016,18/07/2016,14/07/2016,18/07/2016,19/07/2016,19/07/2016,14/07/2016,11/07/2016,08/07/2016,08/07/2016,11/07/2016,11/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,11/07/2016,12/07/2016,11/07/2016,11/07/2016,11/07/2016,11/07/2016,08/07/2016,08/07/2016,12/07/2016,11/07/2016,11/07/2016,08/07/2016,08/07/2016,08/07/2016,13/07/2016,20/07/2016,11/07/2016,11/07/2016,11/07/2016,08/07/2016,12/07/2016,12/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,08/07/2016,12/07/2016,08/07/2016,08/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,19/07/2016,14/07/2016,18/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,14/07/2016,19/07/2016,21/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,19/07/2016,15/07/2016,20/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016,15/07/2016
FUTURES_VALUATION_DATE,16/09/2016,16/09/2016,16/09/2016,16/09/2016,16/09/2016,16/09/2016,16/09/2016,09/09/2016,09/09/2016,08/09/2016,16/09/2016,16/09/2016,28/07/2016,29/07/2016,29/07/2016,29/07/2016,29/07/2016,16/09/2016,19/09/2016,16/09/2016,18/07/2016,16/09/2016,18/07/2016,16/09/2016,19/08/2016,19/09/2016,17/08/2016,29/07/2016,18/07/2016,19/12/2016,FALSE,FALSE,FALSE,#N/A Field Not Applicable,FALSE,#N/A Field Not Applicable,19/12/2016,FALSE,19/12/2016,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,21/12/2016,#N/A Field Not Applicable,19/12/2016,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,16/09/2016,16/09/2016,15/12/2016,20/09/2016,#N/A Field Not Applicable,21/09/2016,21/09/2016,02/01/2017,20/07/2016,20/07/2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20/07/2016,03/10/2016,01/08/2016,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,16/08/2016,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,03/08/2016,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
FEED_CODE,CBOT,CME,CME,CME,ICE US,ICE US,MONTREAL,JAPAN,JAPAN,CME,SYDNEY,SYDNEY,SIMEX,HONGKONG,HONGKONG,HONGKONG,HONGKONG,EUREX,ICE EUR,EUREX,LIFFE,Italy,MEFF,Italy,NORDIC,MEXICO,BMF,CBOT,CME,CME,CBOT,CBOT,CBOT,CBOT,CBOT,CBOT,MONTREAL,MONTREAL,ICE EUR,EUREX,EUREX,EUREX,EUREX,ICE EUR,ICE EUR,ICE EUR,EUREX,EUREX,SYDNEY,SYDNEY,SYDNEY,NEW ZEAL,TIFFE,JAPAN,KFE,KFE,BMF,MEXICO,MEXICO,CME,CME,CME,CME,CME,CME,CME,MEXICO,BMF,BMF,CME,CME,CME,CME,CME,CME,CME,NYMEX,NYMEX,NYMEX,NYMEX,NYMEX,ICE EUR,NYMEX,NYMEX,NYMEX,NYMEX,DALIAN,TOKYO,BMF,CBOT,ICE US,CME,CME,CME,CBOT,CME,ICE US,ICE CAN,CBOT,Shanghai,CBOT,CBOT,CBOT,ICE US,CBOT
